date,text,stars
5/13/2020,"Decent enough for the price. It's soft and comfortable, but the really frustrating part is that all four corners collapse if you sit on the corners of the bed. This happens to both mattresses that I bought so not just a fluke. Definitely don't recommend for a large adult, but works for young kids.",3 out of 5 stars review
3/21/2017,"It's firm enough, but not sure it's a long term solution for an adult. Handles would be nice, but it doesn't have them. It's a bed in a box, so don't expect too much. For what it is, I think it's much better than others in its category.  Measurements are pretty accurate, but there is a slight curve and indent on one part. Again, it's a bed in a box, so I wasn't expecting perfection. I use a memory foam topper, also, and that adds to the bed's comfort.",3 out of 5 stars review
11/7/2023,"I got this mattress at $62, I expected 8” and supportive.  It's more like 5” and light duty, you can feel the coils individually. I had to buy topper to make it more comfortable.  Good thing it's for a light 8 year old.",3 out of 5 stars review
12/26/2023,"I wanted a very firm mattress, and this seems closer to that but not the one I was looking for. But for the price I think it's not a bad deal either. I may not use for a longer period.",3 out of 5 stars review
10/29/2023,I love the matters but not the delivery because it was supposed to arrive yesterday. I had to be in a very important matter. I saved things in the cart to buy but now I'm not sure if I should order.,3 out of 5 stars review
12/4/2023,"loved the packaging made it easy to move. once opened, it was not as soft as I had expected. still good, holds up to my 150lb dog jumping up on it! great for the price.",3 out of 5 stars review
10/31/2023,i don't like the Walmart support for this order particularly.. i was raising a concern about the package and delivery. they are responding properly. the mattress of one side is getting down fully,3 out of 5 stars review
9/25/2014,"If you're looking firmness, this product is not for you. It does the job for the price but after using it I would rather spend a few more dollars on a memory foam. In the center is a good mattress, but the banks have no support.",3 out of 5 stars review
9/12/2023,"The bed was easy to put together and the quality of the fabric is good, however one of the rails (F) to support the mattress was not the correct size it was too short.",3 out of 5 stars review
8/6/2016,"I'm a soft to medium mattress person, so i made a mistake when i bought thia one, but i tried and yes too firm for me. I just retuned it yesterday and waiting for my money",3 out of 5 stars review
8/29/2023,Its okay not really comfortable the metal in the bed really sticks out meaning you can feel the metal so thats the uncomfortable part i would recommend a matress with no metal in it,3 out of 5 stars review
10/13/2023,first off my kids dont mind it to much but i can feel the springs in it and not very soft and the top of it not much thickness from springes it a good temp mattress  till you can afford a bettwr one balling on budget here so for now it have to do,3 out of 5 stars review
9/27/2023,Mattress is pretty hard snd lumpy unfortunately. It'll do for now for a 14 yo but i wouldn't use it if it was for an adult who needed to work in the mornings.,3 out of 5 stars review
9/4/2023,"It's not a very bad mattress, but I believe it has poor quality. You can feel the springs by touching the fabric! It could have been better. I also had backaches.",3 out of 5 stars review
3/23/2023,"This item has changed. I bought three of these mattresses last year for my children, they were extremely comfortable and I was extremely impressed! Fast forward to this year and I buy a fourth child of mine this mattress and it's different. The top isnt like a pillow top type anymore like the other ones were, its not as comfy, its really firm.... just different. It's disappointing. Not the worst but, definitely disappointing.",3 out of 5 stars review
5/3/2023,"Price was great and delivery was quick. The mattress came in a box and was easy to set up. After two full days, I noticed the mattress was too firm and you can feel the springs. I laid on it and was uncomfortable. Luckily, it's just for the guest bedroom.",3 out of 5 stars review
8/30/2013,"The mattress arrived in a timely fashion. It only took minutes to unwrap it with help. The mattress unfolded and opened to the twin size expected; however, since the mattress was purchased for a twin daybed, the support I expected from merely sitting on it was much less than anticipated. It was too soft ( for my likes) and it might be somewhat uncomfortable for an adult. The kids might enjoy it though.",3 out of 5 stars review
6/5/2013,"I did not realize that the product came in a box, for some reason my mind was telling me that it was going to be delivered to me by two men, kind of like sears or macy. Nope it was delivered by FedEx and it was literally in box. It was easy to assemble and to unpack. I love it",3 out of 5 stars review
6/19/2013,"I had a top of the line matrress for almost 20 years and decided it was time to change it. So I made the purchase to this simply 8-1. The Walmart service was incredible it was delivered free of charge and arrived before it's estimated delivery date.
The matrress itself is of lower quality than I am used to. Once you open the packaging it inflates to its normal size. The coils inside are made of plastic and the gel part of the matrress is rather soft for my taste. After I used it for one night I contemplated returning it and going back to my old matrress, but since I had already open the box and plastic wrapping It could not be returned.
I decided to give it a try for a bit longer maybe I'll grow accustomed to it.
In my opinion it has no sup...",3 out of 5 stars review
11/7/2023,"for the money, a decent feeling mattress. Very convient to have had a mattress vacuumed sealed and shipped.",3 out of 5 stars review
1/3/2024,Not as comfortable as I thought...needs a matress topper.,3 out of 5 stars review
8/27/2023,the material is not bad but I think it would be higher than that because its very low and the bed too so i think of changing it by a higher mattress,3 out of 5 stars review
10/17/2023,"Was expecting from the description for it to be medium firm or at least medium. This bed is super squishy, not much support.",3 out of 5 stars review
7/25/2023,Decent bed for the price. Springs are very weak and collapse in on themselves only after a few months of owning the mattress.,3 out of 5 stars review
3/21/2023,"It's ok, I had to return it, but the springs make the mattress very uncomfortable. Not a good mattress if you weigh more than 100lbs. You will feel the springs.",3 out of 5 stars review
11/20/2023,too thin and too small for my full size box spring and frame,3 out of 5 stars review
12/23/2023,received two items and charged for two items. Need to return one item,3 out of 5 stars review
11/22/2023,Nice mattress but too soft for my liking.,3 out of 5 stars review
12/9/2023,Decent mattress for the price,3 out of 5 stars review
12/20/2023,I thought it was a memory foam but it has wire. Got it for good price but didn't like it.,3 out of 5 stars review
5/29/2016,"Delivery was prompt and watching it expand from out of the relatively small box was entertaining. Very firm and a little noisy (squeaky). It makes a great guest room bed, keep them from staying too long. LOL.",3 out of 5 stars review
4/3/2022,So I purchased 2 of the king size 8in mattresses for my sons rooms and well for a mattress in a box its ok!! The reasons I gave ot 3 stars is because (1). The mattresses are not the true size as advertised..its says its supposed to be 80x76x8 but they really are a 77x74x8 surprisingly it actually rose up to the 8 inches...I even purchased the Zinus king size metal frame so it would match up but it does not! the other reason for the 3 stars is the edges have no support it will put you in the floor....but overall the firmness is good...But they really need to fix the size and the edges of the mattresses!!!,3 out of 5 stars review
9/22/2017,"I was really impressed seeing a mattress coming folded inside of a box. It works really well for me, but I'm disappointed that the mattress had few a dark spot.  I would recommend it to someone to buy it but when your purchase a new product you expected it to be very clean. There were 2 dark spots as you can see in those pictures.",3 out of 5 stars review
7/30/2021,"This is a bed that should not be used everyday.   From reading the  one star ratings the problem is that the bed performs very well until the springs give out.    Failures happen as soon as two months for some,  1 year after daily use, and sometimes 2 years after daily use.   The 10 year warranty is misleading.   The product cannot perform daily for 10 years.   People are so disappointed that they just dump the mattress.",3 out of 5 stars review
9/18/2016,After seeing all the reviews about this mattress I had no doubt that I would purchase this mattress for my son's room. But after receiving it I'm not sure that it was a five star rated buy. You can feel the metal coils in it when you move and it seems a bit thin. My son has no complaints though so overall for the price it is a decent buy.,3 out of 5 stars review
1/30/2013,"I have had this mattress for about a week now, and I was a little surprised when I opened it. It does not look anywhere near as thick as it does on the website! I honestly thought they had shipped me the wrong item. The mattress is comfortable, but I have woken up every night sweating! It seems that the memory foam in it is trapping my body heat. I have to get out of bed just to cool down, which I never did before.
All in all, it's a nice mattress if you're looking for something quick and affordable, but I probably would purchase something else if you can afford it.
I had it shipped to the store, and the box fit fine in my Honda Civic sedan. That is definitely one benefit to the mattress!",3 out of 5 stars review
3/27/2014,"Looks great came in a box and expanded,however even having it out for several days and finally laying on it I think it would still need a box spring, we purchase these mattresses to go with our kids platform bed that we also purchased from Walmart..the beds were great and great directions and this mattress fit on the bed,overall it was ok for the value and what we needed for now for a three year old",3 out of 5 stars review
6/23/2013,"I was not sure whether to buy this since I have read the good and bad reviews mainly I was worried if it would hold up considering how some people have said that it more or less caved in after a while. I am overweight 174 and knew I was going to use this mattress much more than the average person. I suffer from fibromyalgia and have a great deal of pain and fatigue so the majority of my time IS in bed.

I have had this almost a month and it is holding up very well, it is quite firm so at times depending on how you are laying down it can hurt a bit but if I got a bit of a memory foam topper that could be easily resolved.

For the price YOU CAN'T GO WRONG!!",3 out of 5 stars review
4/29/2013,"It was easy enough to unpack and set up by myself, which is saying alot because I have an injured wrist, but was still able to handle it alone. It is comfortable to sleep on, however I was expecting it to be a little more pillowey. My back is reaping the benefits of a firm, undented rest. I am still in the first few weeks of sleeping on it, but hope it stands the test of time.",3 out of 5 stars review
7/5/2016,"This mattress is super comfortable and light. Good for my 3 year olds big girl bed. Only concern was the warning on the box on the flammability of foam.  There are a lot of chemicals on the mattress that they put on to protect the foam from catching fire. I wish that I had done some more research about that before buying it for my child. Seems like a great mattress so far, just not sure I want my child sleeping on a mattress with all of those chemicals.",3 out of 5 stars review
3/11/2017,"Good quality for the money, not the  most comfortable for an adult, but great for a child",3 out of 5 stars review
9/13/2023,Mattress arrived on time and opened up very well . It's been good . I recommend,3 out of 5 stars review
9/5/2023,It was firm at first but sleeping on it was better than expected. Very good for price,3 out of 5 stars review
10/24/2023,The mattress is soft and very comfortable for my eight year old. He sleeps like a log.,3 out of 5 stars review
9/25/2023,"It's just ok. The coils can be felt through it, will definitely need a topper to be comfortable.",3 out of 5 stars review
10/5/2023,i cant sleep on this mattress,3 out of 5 stars review
10/12/2023,to thin not enough padding very uncomfortable,3 out of 5 stars review
9/16/2023,if you sit or lay on it you can feel the springs in the mattress was not a good purchase,3 out of 5 stars review
10/13/2023,A bit softer than expected,3 out of 5 stars review
9/17/2023,nice mattress for the price,3 out of 5 stars review
9/24/2023,The bed it not long enough for my frame I needed it a little bit bigger,3 out of 5 stars review
7/12/2023,It makes sound every time you move. Makes so hard to sleep.,3 out of 5 stars review
9/28/2023,It's looking good but too soft,3 out of 5 stars review
8/7/2023,its ok. got a little stretchy after a couple days use. For the price it does an ok job,3 out of 5 stars review
1/17/2013,Was expecting something else I was a bit disappointed it wasn't as thick as it looked in the picture but besides that it comfortable,3 out of 5 stars review
4/12/2022,I like how quickly the mattress arrived but it's a little firmer than I prefer. There was also a flying ant squished against the mattress when I took off the vacuum seal.,3 out of 5 stars review
7/10/2018,"I received the mattress in a box and wrapped in plastic, but with a big footprint on the mattress !!!! It's like they stepped on it to wrap it with the plastic! I was so disappointed!",3 out of 5 stars review
7/18/2020,"Did not last 6 months, boxspring started squeaking and eventually broke....not sure if it couldn't handle the heavy mattress. Good buy for a guest room, not for everyday slumber.",3 out of 5 stars review
9/10/2016,While this is an firm mattress it may be too hard for those we want an little cushion in their mattress also it does allow one to sleep without theri mates every move being known to them thought out the night,3 out of 5 stars review
6/7/2021,not extra firm as it was billed but kinda on the softer side. My back hurts each morning if I sleep on it for 6 hours. My husband like it though. Otherwise it is decent,3 out of 5 stars review
2/22/2017,It was fun to watch pop open. My kids feel they are very comfy. I bought 2 twin size. They both said best night sleep ever. Plan to purchase one for me. Time will tell how they hold up.,3 out of 5 stars review
9/23/2013,"i bought mattress about 2 weeks ago, and it is very soft. At the beginning, I felt good but now my waist is so painful because mattress too soft hurt my waist.",3 out of 5 stars review
4/10/2020,"I loved that it showed up in a box, super easy to take out of the box and puffed up nicely. However, it is extremely firm and almost feels like sleeping on the floor.",3 out of 5 stars review
7/23/2016,It serves it's purpose for a guest room but not for everyday use. If you like low beds this is ideal because you don't need box spring.  This mattress cannot be used with regular bed frames.,3 out of 5 stars review
3/2/2014,"I bought this for the guest room. I wish I had gone ahead and bought one of the all memory foam mattresses (I have one on my bed and like it), but this is ok for the occasional guest. I don't think I would like it for myself compared to the memory foam mattress I have, but it's a good value and an ok mattress. My only issue was the delivery by UPS. I had guests over the weekend and would have liked to have had the mattress, but thanks to the incompetence of UPS, it wasn't delivered on time (scheduled delivery was Friday). They waited until Tuesday of the following week (after an irate phone call to UPS customer service) to deliver it. I wish online retailers gave customers a choice of delivery carriers. I would NEVER choose UPS.",3 out of 5 stars review
5/4/2020,This bed is really soft but it has some flaws. It sinks in some times but not all the time. It won't last long but it will do for now. I'm not a fan of the mattress in the box after this one. They are just not great for my husband and I. The softness is great but it's not firm enough to withstand time. If using temporarily then it would be ok but not full-time use. I probably would take it back but because of Covid-19 I can't.,3 out of 5 stars review
11/16/2022,"I have had this mattress only a week or so, and it is already developing a dip in the mattress where I lie. I do not weigh much, so think it would be worse with a bigger person. I understand some of these mattresses form to a person, but it does not have the typical support that I would think it should have.",3 out of 5 stars review
8/26/2013,"I was on a budget when I bought this mattress. I had little money to spend and had a short amount of time to purchase the mattress. Overall the mattress is OK to sleep on. I have a bad back and I was hoping for a firmer feel than what this feels like. I have been sleeping on this mattress about 3 weeks now. I think it will be just fine, however if you are looking for a mattress that you will sleep on for years to come this may not be the one for you. Also many people complained of the odor when first opening the mattress and mine had no odor at all.",3 out of 5 stars review
11/21/2022,We've had it out of the package for over a week and the corners fold in on themselves with the slightest bit of weight.  The structure on the corners is practically non-existent.  Overall it's is what you would expect.  It's firm with a little give.  I just wish the corners weren't so flimsy.,3 out of 5 stars review
7/7/2013,After reading all the rave reviews on this mattress I decided to purchase one for myself when I moved into a new apartment. I bought it with the intention for short-term use. I slept on this mattress for a week straight and encountered back pain. I've never had an issue with any other mattress before or back pain for that matter. I bought a memory foam topper and the back pain has subsided considerably but is still there. I am not using a box spring or box frame and the mattress seems to be fine by itself. I bought this mattress mainly for its value but I regret purchasing it. I would rather pay a little bit more money to find myself a less back-aching mattress!,3 out of 5 stars review
8/10/2013,I was expecting a more cushioned mattress. I mean its a bit firm for me but my husband loves it. We placed it in the spare bedroom for company. It's a great deal. I will just be adding a mattress topper for my own comfort. but thats a personal choice.,3 out of 5 stars review
4/8/2014,"This is a very comfortable mattress, and the convenience of having it in a box was great. It would be a five star mattress for me if it wasn't for the chemical smell that is still lingering. I didn't put sheets on it for 24hrs and it still smells. Hopefully goes away soon.",3 out of 5 stars review
9/25/2022,"I took a shot at buying this mattress for my young daughters room since they say toddler mattresses should be more firm until they are older. This mattress is uncomfortable for both of us. She struggles to get comfortable and I get up achy if I have to lay with her. Its also pretty loud when you move on it like if you need to sneak out of the room after your kid is sleep. I cannot return it since it's been used for a couple of weeks so I will try a mattress pad while we find a new one. The springs can be felt with every movement. Even with the good price, I wouldn't recommend.",3 out of 5 stars review
9/14/2020,I have 2 1/2 years with this bed and the side my husband sleeps on has a dent already by where his shoulders are. It's gotten uncomfortable for him to sleep on. Other than that the bed WAS comfortable before this happened so I already need to buy a new mattress,3 out of 5 stars review
12/4/2018,"First off, this mattress is ""convenient"", affordable and serves it's purpose. It expanded quick out of the box as stated. The puns on the directions were hilarious. I had a good laugh. I let it settle for 2 days then tried it out. I have to get used to it because it's a little more firm than my other bed. Other than that, it's comfortable. The height of the bed is a little over 8 inches. Perfect and accurate. I'm happy about that. But the width on the other hand measures to be 56.5 inches exact, not 60. I measured it a few times to be sure I wasn't doing it wrong. My full sized bed is 53 inches in width, a little over the standard full size, so I didn't get much of an upgrade in terms of wanting a bigger bed. The mattress doesn't fit my que...",3 out of 5 stars review
3/14/2017,"I bought this to replace my 17 year old son's mattress.  

The mattress arrived in two days, great!  It was rolled in a box, and was not heavy.  I unrolled and set it up easily on the bed.

Firmness-  Many said this is a firm mattress.  I would call it medium.  (We would have liked it to be ""firm"".)

Quality -  was decent for the price.  The spring wire is not as  heavy of a gauge as I thought it would be.   Mattress cover is of decent quality.  Although it moves easily, and bunches  up.  Adding a mattress cover made this even worse.

Value -  for the price that we paid, I would say we are happy.

 I can't comment on the durability of this mattress.  I do not see it lasting more than a year.  We will most likely have to replace this in a ye...",3 out of 5 stars review
7/31/2014,This is a great matress for cheap money. with saying that you do get what you pay for though. It is comfortable but every now and than you can feel a spring or two. They dont poke out of the matress but you can feel them pop. Otherwise very good matress,3 out of 5 stars review
11/9/2014,"Average bed, average price, etc. It is the neatest convenience how it comes in a very compact box. We added it to a box spring when converting the toddler bed to a full size bed. Hindsight, we could have purchased a mattress/box spring set for the same price we spent on both and it would have likely had a better quality for longer time. Perfect for him for the next 10 years but a grown couple would ware it out within a couple years.",3 out of 5 stars review
10/10/2022,Mattress is as expected. Comfortable and economical.  Was not delivered on time. If the extra instructions or my phone number would have been shared with the driver it could have been delivered on time. Would only buy from Walmart if I could pick up at the store.,3 out of 5 stars review
11/13/2013,"I was afraid it would be uncomfortable and it really is. For both myself and my husband we could feel the springs once we laid on it for more than 20 mins.
I wasnt disappointed and Im still giving it a good score because I believe the mattress was exactly what we paid for. We didnt have alot of money and it is worth the price we paid for it.
We are waiting on the mattress topper we ordered to arrive and hopefully that will solve our problem.",3 out of 5 stars review
9/23/2013,You get what you pay for. You can feel the springs. Needs a foam cover...but out of stock :( It is also a bit narrow on the full size metal bunk bed we purchased it for. The sides flatten out and your legs sit on the metal frame when getting in or out.,3 out of 5 stars review
12/21/2020,This was the cheapest mattress i could find and at that time that was all that mattered.  It is very soft....Too soft in my opinion. Also you can feel the springs in places. Would be great for a kids bed or guest room but after only 5 months of nightly use by my husband and I we already need to replace it. Waking up in pain every morning SUCKS. Wish i would have been able to save this money until i could afford something better to put it towards.,3 out of 5 stars review
6/19/2014,"I bought this one thinking the king-size mattress is a usual bed size, It never to came to my mind to measure first the bed-frame to get exact size for the mattress, it's give me 4 inches space between the bed and the mattress. I already had a full size of this slumber bed and that was great, but this king-size mattress I don't feel comfy, it doesn't expand to well that i expected, kind of sloppy...But my son loved to sleep on it, he said it is soft. Totally i gave 3 stars for it.....",3 out of 5 stars review
9/6/2016,"I really needed a mattress as cheap as possible and I was eyeballing this one out for a while. I saw the pretty good reviews so I just went for it. It arrived on time and the box was not damaged. I open it up and followed the instructions and let it inflate or whatever it does. It is quite thin. I had been sleeping on an air mattress so I couldnt wait to get back in a bed. The first night was ok then every night after that you can definitely hear the springs, and personally I get a backache. I would recommend it for a guest bedroom or where it is not used on the regular. I would not buy another one for my every night bed.",3 out of 5 stars review
7/2/2014,"It could be because I had slept on a comfy 3"" memory foam topper for years before purchasing this mattress or it could be because I don't have much fat on my bones I but I found it too uncomfortable. I have now ordered another memory foam topper hoping to mitigate the too firmness of it.",3 out of 5 stars review
1/4/2014,"The box weighs a ton. It really does immediately spring to life once unleashed. We got the Ireland King bed as well, which looks great, but for some reason, either the bed itself or the mattress, the bed is lower at the head than at the foot. It also bows in the middle. Will be better able to assess once we get a box spring but I'll have to pay the bed off first!",3 out of 5 stars review
7/21/2016,"We purchased the queen size mattress on July 6th, and were informed that it would be delivered on July 14th. Then, we received an email to schedule the Delivery Appointment, and had to arrange our time to stay at home to receive the product. However, the delivery was delayed two times without prior notice. Then, we received the product on July 19. The problem is that a delivery person was irresponsible. He left the product in front of the building, instead of bringing it to our door. When I asked him to help move the box to my apartment, he refused, and told me that it was not his business. Such a bad delivery service ever...",3 out of 5 stars review
4/8/2013,"When it said ""in a box"" I didn't expect it to be vacuum packed and rolled up and arrive in a box the size box an artificial Christmas tree comes in. It lays okay but there is very little support on the edges so just to sit on the edge isimpossible. I bought this for a spare room so it will get very little use so it serves MY purpose well. I would not recommend it for a bed that will get alot of use.",3 out of 5 stars review
7/2/2014,"The mattress looks OK for the money but people must be careful when opening the box because you might cut it with the knife if you don't pay attention. The mattress is supposed to be 8 inches high, but mine reconstituted itself just to 6.5 inches. The foam did not fully inflate to 8 inches as stated on the website. The top is soft and the foam covers the metal springs well, but on the sides, you can feel the springs that are just covered with a thin fabric.
Besides these few things, the mattress looks nice and appears to be comfortable, Cannot say anything about durability, time will tell...",3 out of 5 stars review
1/9/2014,"I purchased this for use as a guest bed, with the impression that I would not need box springs. I first put this on a metal bed frame and realized it needed more support. I then added wooden slats and that did not work. The mattress sill sagged. I ended up having to purchase box springs. If I had known this from the start, I would have purchased both mattress & box spring together, and would have saved a lot of money.",3 out of 5 stars review
3/19/2017,"Bed inflated quickly. I set it up on the box spring and left it, per instruction.  Looking at it the next day, it appears to have a ripple in the middle and one of the corners bends in.  I've only had it a couple of days. Haven't slept on it yet. If the shape improves I will update the review.",3 out of 5 stars review
12/10/2016,"This was the first time I've ever purchased a ""bed in a box"" and not as horrible as I thought but, definitely there are areas for improvement. I'm the type of person that loves soft, plush beds and this bed is on the firmer side. Overall, it is much better than any""blow up"" mattress....I'm not sure I would go this route again.",3 out of 5 stars review
7/3/2013,"Odd that it comes in a box, rolled up- but don't let it fool you! Surprising comfort awaits! We purchased this for a regular use bed in a child's room. While I don't know if it would hold it's shape for regular use of an average adult- my 7 year old is very pleased with it! I would buy it again!",3 out of 5 stars review
11/24/2013,"This mattress is delivered in a very compressed state, being packed into a box much smaller than the mattress itself. Upon removal from the box, it is stated that at least 48 hours should be waited to let the mattress ""relax"" before using. It would have been helpful to know that prior to purchase.",3 out of 5 stars review
9/17/2014,was surprised how it was left here. In a tall box in front of the house. We opened the box and it started to open up into a bed. Poof. Before our daughter slept on it instead of her crib she would have to jump on the bed before she went to sleep. Now she no longer sleeps in the crib and loves her new bed.,3 out of 5 stars review
4/10/2023,Comfortable but cannot flip over to the other side.,3 out of 5 stars review
4/15/2023,Does it contain fiberglass? It's not stated.,3 out of 5 stars review
6/4/2014,"El colchon es comfortable pero no es 8"" inches y nesesita box sprin y el precio 229.00 alto gracias",3 out of 5 stars review
7/1/2014,"It appears to be a mattress made with a box spring, but it's only a mattress delivered in a box",3 out of 5 stars review
6/17/2021,"uncomfortable. the center of the mattress is harder tan the sides, it feels like a hill in the middle.",3 out of 5 stars review
10/15/2014,Good mattress for the price. Delivery was quick and the package was very small while the mattress was compressed.,3 out of 5 stars review
8/30/2014,"We bought this bed for our eleven year old adopted son. I wouldn't buy it for an old guy like me with back problems, but for a kid it's perfect and for a good price.",3 out of 5 stars review
8/10/2015,"Great mattress for a guest room as they won't stay long!! Feels like an old mattress from the fifties, squeaks and all. I will be replacing with the spa sensations mattress that I do love!!",3 out of 5 stars review
9/17/2013,"A little thinner than expected, but is used for son""s bunk beds, so it should work fine. For the price, not a bad mattress, but would not put it to use for an adult over 200lbs.",3 out of 5 stars review
2/24/2014,I was a little disappointed with the quality of this bed since I ordered one about 3 years ago that we loved. It appears the quality is not as good but it will meet our needs and shipping is great.,3 out of 5 stars review
2/26/2013,The mattress is constructed well and seems like it will last. It is very soft so don't buy if you're looking for a firm mattress. it's great for a child.,3 out of 5 stars review
2/12/2022,"Not truly firm, about medium and I can't find sheets to fit it. They are all mostly deep pocket or for mattresses 14” and higher. But this Zinus is pretty good quality for the price, looks nice anyway.",3 out of 5 stars review
9/7/2014,"I wanted this for kids room thinking It won't have coils, My mistake as It was in box so thought It won't have coils. Its firm and you can feel coils. I want to return it but Its too much hassle now once It outside box.",3 out of 5 stars review
9/5/2016,"Good, but somehow it is hard to get in and out of it. Maybe the twin size makes it hard. I got this one and a foam at the same time and prefer the foam one.",3 out of 5 stars review
12/12/2016,"Recently moved to a penthouse apartment in the city and only purchased this mattress out of convenience (box in a mattress) and affordability. So far, no complaints :)",3 out of 5 stars review
5/20/2014,"Bed inflated VERY quickly, which was a plus. But there's not even half an inch between the top of the bed and the springs. It feels comfortable at first but I had to get a bed topper due to how hard the bed became.",3 out of 5 stars review
9/16/2022,The bed looks good but is so firm I could not even sleep on it so we looking to get a bed topper to make it a little bit more soft which is probably gonna be a4 to 6 inch topper but if you'd like a firm bed this is one for you,3 out of 5 stars review
11/7/2022,"I think the bed is very nice, the price isn't too bad but I will say you get what you pay for. I ordered 1 King and 1 Twin sized bed, my king is disappointing but it serves its purpose and it was a convenient price :)",3 out of 5 stars review
7/25/2021,Good price for a twin.  Seems like the firmness is not even across the entire mattress.  The outside edges seem softer than the inside.  This would probably be ideal for a younger person with no back issues but not great for those with any issues.,3 out of 5 stars review
9/4/2013,"We just stared at the box for awhile scratching our heads thinking ""what the..."" Then, we opened the box and just started laughing at the shrink wrapped mattress!! But, it was needed for a month and it did the job. But, it was funny.",3 out of 5 stars review
9/16/2022,"I love the sturdiness of the mattress, however I added a mattress topper to it because I can feel the springs. So when I get paid again I'm thinking about purchasing a different mattress.",3 out of 5 stars review
9/2/2013,"The price was affordable, but the mattress is so firm that its not very comfortable. It is durable. it feels like sleeping in a pull out couch mattress. But the price was good for this type of bed. You get what you paid for.",3 out of 5 stars review
3/8/2017,I am impressed how a mattress can be rolled up so tight in a box and puffy up to a regular size.  I needed a pretty firm mattress and ours was suppose to be but I really wish it was more firm.  I still wake my husband when I exit the bed too.,3 out of 5 stars review
