date,text,stars
12/1/2020,"You get what you paid for. Bought this mattress dec 28, 2018 and just threw it out on nov 30, 2020. It developed a huge indent, in the beginning the top foam layer felt good (for about half a year) and then all I could feel were the springs. My boyfriend and I aren't even heavy people and we couldn't take it anymore after not even 2 years. (I'm 130lbs and he's 160lbs). I would not recommend this mattress. Before buying it I read a bunch of reviews that were positive. I realize now that all of those positive reviews are from people who wrote them right after they received the mattress. At first it did feel like a good mattress to me as well but it's not worth it in the long run",1 out of 5 stars review
10/9/2023,"I do not like this mattress. I thought I just had to get used to it, but three months in and I'm not a fan. I actually took this mattress off of my bed and put the old one back on. Id love to swap this one out for something better. This mattress is extremely hard and has 0 give. It's almost like sleeping on the floor. Way too firm.",1 out of 5 stars review
12/20/2012,"Funny, I thought Mattress-In- a- Box ment a STANDARD mattress in a shipping carton.
Wow, what a surprise when it arrived in a box 32"" square by 54"" tall (APROX. SIZE)
Try to imagin rolling a STANDARD full mattress and then fitting it in a box that size.
As you can guess it doesn't have any support at all.
If it's for a light weight child, it might work.
HIND SIGHT: I should have watched the video.",1 out of 5 stars review
11/23/2013,"I buy a lot of things from Walmart online and I always use the reviews to judge a good product from bad. I was fairly confident, considering the reviews that this matress would be fine, but alas! It's the sort of matress that if you push on the side it pushes right down. It was so bad on the slats that I moved I onto the floor and it still has no body to it. I just have to work out the return policy, I won't be able to fit it in the box and as I'm in manhattan, there is no walmart close by. A regretful buy",1 out of 5 stars review
11/16/2013,"While the price is decent, once you unwrap your mattress in a box, it's smell will not go away for days.. Going on a week. The picture makes you believe you're getting a nice thick mattress but it's more thin and you can feel the springs when you touch it. Overall I feel like I could have saved my money and bought something better.",1 out of 5 stars review
6/24/2014,"This mattress is awful. It is too soft to be usable. I can't sleep on it. I have even tried to use it under my old mattress as a boxspring base, but it's too soft for that, too. It's useless and I can't return it because it came with no paperwork and there's no way to get it back in the box. A total waste of money. Don't even try it.",1 out of 5 stars review
6/30/2020,"Horrible Mattress. States extra firm but that is only true if you are a cat. This thing sinks in just by placing your hand on it while making the bed. What a waste of money. Not to mention the darn thing is shrinking. Literally it's shrunk and you can actually use the foundation as a step, no joke. Of course it can't be returned because it's been used. Beware, save your money, this is junk!",1 out of 5 stars review
10/1/2014,"I received mattress sooner than I expected. Well packaged. Follow instructions. Let it set for 48 hrs before using it. Use it twice and will be returning it by the end of the week. Mattress does not stay firm, once you sleep on it it bends in and does not go back to its form. Very uncomfortable. I guess you get what you pay for.",1 out of 5 stars review
11/23/2023,"i dont how to get contact you but,i never receive my mattress i was relly sick and living  by myself.i ask my next neighbor if see if i got any packages and still sick also i does haf voice so sorry for the convention thank you",1 out of 5 stars review
12/15/2023,The delivery was about to drop at front door but they dropped far away near the lockers and it was so difficult and heavy for me to carry it all alone.,1 out of 5 stars review
11/13/2023,"This mattress is awful! I have not had 1 good night's rest. It is too hard, poorly manufactured and my sheets don't fit.. I looked at the reviews before I bought it and wonder did I get a bad apple.",1 out of 5 stars review
12/29/2023,"There is no correspondence regarding errors on recent orders on Walmart behalf.
Being lied to repeatedly by several associates",1 out of 5 stars review
10/21/2013,I can't believe how uncomfortable this mattress is! For the price I was expecting comfort. There is barely any cush between the springs and your body. Absolutely hate it!,1 out of 5 stars review
4/29/2013,Stiff and uncomfortable. Bought two (2) mattress pads just to make it somewhat near able to sleep on. Would never buy this product again or recommend it.,1 out of 5 stars review
9/20/2014,I would not purchase again. The coils shift around in the loose cover and there seems to be little padding. Even with the addition of a thick memory foam topper it is still very uncomfortable. I am going to return.,1 out of 5 stars review
9/5/2016,Listen if you have any type of back problems do not purchase this mattress i am saving you i brought the platform the black metal frame to go with it and now i will have to buy another mattress it is a waste of money i am very very disappointed,1 out of 5 stars review
4/21/2023,"Poor quality, i have purchases an 8 inch mattress and it seems like it doesn't go more than 4 inches from the corners and in the center it is around 6 inches. And when i sit or step on the mattress i feel the hard surface of my bed frame. Disappointed this time.",1 out of 5 stars review
4/12/2023,"Terrible bed. It’s not even the right dimensions, it’s short 4 inches, and the sides don’t support the weight, it’s very uncomfortable, and after 3 days of use it already has like indentations where we sleep, can’t feel the memory foam, only springs… don’t waste your money on this…",1 out of 5 stars review
2/2/2024,"dont me wrong sit okay, but not good for youre back....",1 out of 5 stars review
2/23/2020,Weve had our mattress for 8 months and its sinking in where we sleep. We have a box spring. Together we definitely weigh under the weight limit. Would not recommend. I was hoping to have the mattress for a while but now thats not the case. Hard to see in the pictures.,1 out of 5 stars review
3/26/2013,i slept on the mattress 3 nights total tghe first two nights i felt like the coils were exposed i could feel them all night.they werent they just feklt that way.i did not hardly sleep.the third night i put a thick blanket on top of mattress to lay on.i didnt feel the coils.the material of the mattress did not look sturdy at all.my personal opinion the mattress felt like coils covered in paper.i dont think mit would have held up long at all.i was just veryb disappointed in it all the way around i definetly would not recommend this.,1 out of 5 stars review
11/25/2013,"I have another memory foam mattress that I love. This one is a big disappointment. Like others who reviewed before me, I would return if it wasn't impossible to repackage. It has ""springs"" inside,
not a nice thick foam mattress. The foam portion is thinner than the memory foam topper I had on the old mattress.",1 out of 5 stars review
9/13/2014,"I was impressed with how easy this mattress was to transport, and upon opening it I was pleased with how quickly it expanded and how soft it felt at first. After laying down to bed I noticed within an hour how little support it had, I was sinking in more at my hips than my torso and had lower back pain by the end of the night; after two nights I knew I would need to buy a different mattress. I was really astounded at how little support it had, I am only 95 pounds and found that this mattress had far too much give. I feel as though I shouldn't be surprised as I picked this mattress based solely off the fact that it came in an easy to move box, but I was seriously disappointing.",1 out of 5 stars review
11/24/2022,This bed is rock hard!! I went with it bc it was all I could afford and I regret it. I'm going on month two and everything hurts. I want to return but I don't have a way to deliver it. The second I get enough money I'm throwing it outside and getting a better bed,1 out of 5 stars review
9/8/2019,Slept on it once yes its comfortable however i will be returning it. It has a strong mildew odor. Its been 3 weeks sitting in a room propped up on a wall with open windows to try and air out the strong odor. If i close that room window then the smell intensifies and spreads to the rest of the house . The room stinks and am hoping the odor wont linger once this mattress is returned . Now to rent a truck to return this,1 out of 5 stars review
11/11/2023,They didnt leave it at my door they left it on the side walk.. anyone couldve walked away with it.. highly disappointed,1 out of 5 stars review
12/15/2023,I canceled the order and they still sending it to the wrong address I'm just going to dispute the order with my bank,1 out of 5 stars review
12/13/2023,Mattress company is different than the one advertised! Not sure what brand they sent or from what seller. Sounds fishy,1 out of 5 stars review
4/9/2021,A lot of bugs and ants on the mattress surface,1 out of 5 stars review
12/28/2023,"The delivery had to be for January 3, 2024 along with the bed, I did not order for December 29.",1 out of 5 stars review
1/3/2024,Covered in mold and we didn't know until opening it. Now y'all won't come get it.,1 out of 5 stars review
11/19/2013,is not worth the price... is to soft...and being crushed into a box does not help the springs at all!!!!!!!!!!!!,1 out of 5 stars review
7/23/2013,This mattress is very uncomfortable to me. I had to buy a 4-inch thick foam pad to put on it to be able to sleep on it.,1 out of 5 stars review
10/1/2023,"There is NO padding on top. You can feel the    
springs! Horrible will not even put small children on it",1 out of 5 stars review
7/24/2023,"It's very flimsy, small, very cheap, you need a box spring! Horrible mattress, not thick at all! Bad bad quality.",1 out of 5 stars review
8/26/2023,"Bumpy, rough, noisy and no support. I would have given no stars but the system required me to pick one.",1 out of 5 stars review
7/14/2023,Damage when getting out of box! Now trying to figure out how to return it since I'm disabled! I'm sure if not a damaged item it would be ok.,1 out of 5 stars review
4/8/2023,My item is supposed to arrive from the 2nd to the 4th of April but it's already 7 and it still hasn't arrived and they didn't refund my money either. I'm very upset. No one gives me a solution to my situation.,1 out of 5 stars review
11/6/2023,this did not fit. Waiting for it to be picked up for refund.,1 out of 5 stars review
12/5/2023,Its looks like you send different mattress,1 out of 5 stars review
11/29/2023,You haven't sent it yet or put a tracking on it.?,1 out of 5 stars review
11/18/2023,"Very poor quality. Hurts my back very badly. I couldn't return now I am
Stuck with it",1 out of 5 stars review
12/4/2023,This mattress is so noisy,1 out of 5 stars review
11/15/2023,can you use a adjustable frame with this,1 out of 5 stars review
12/1/2023,i did not receive the  item,1 out of 5 stars review
12/22/2023,Is like laying in springs. no cushion at all.,1 out of 5 stars review
11/19/2023,"Very uncomfortable, like sleeping on an old spring bed. Do not buy unless you get a topper.",1 out of 5 stars review
2/13/2020,HORRIBLE. it sunk in after 6 months and theres sunken in holes everywhere from the springs falling apart on the inside. i dont even weigh that much. smh,1 out of 5 stars review
4/29/2020,"The mattress was so uncomfortable. You could feel the springs in it, it didn't seem like it had much padding in it either. Over all I was disappointed.",1 out of 5 stars review
1/8/2019,"Was amazing at first. Bought in June for my teen son who had outgrown his single bed, and he said it was amazing. Itâs Jan now, and LAST NIGHT he just informed me he hasnât been able to sleep well anymore bc of the hole. His back hurts every morning.  Hole? He said it was from âsleeping in the same spot.â I figured he was exaggerating and went to see. There is a crevice like dent in the middle of the bed. I canât flip it or afford to replace it. 

Please - can this be replaced?",1 out of 5 stars review
3/21/2021,"It's so hard I feel like I'm sleeping on the floor.  there is no support at all and just caused so much pain in my legs, back, and ribs. when I read the reviews a few people said it was a bit firm but still good. WRONG. It is hard as a rock and terrible. My husband didnt have any back pain until one night of sleeping on this thing and now its pain central.  if you have any type of leg pain or hip problems like I do then this thing is not what you wanna get.",1 out of 5 stars review
12/12/2016,Was very happy with mypurchase at first  but after following the directions letting it lay flat for 48 hours then slept on it the mattress is very firm too firm great if you're a back sleeper but if you sleep on your side like I do it's like sleeping on a pile of bricks,1 out of 5 stars review
9/30/2014,"Queen mattress set actually was only one mattress and developed lumps after first night it was slept on. The same thing happened with both twin mattresses. I am very disappointed in the products and I feel that it is not worth the money I spent for it.

The so called Jumbo pillows I ordered were actually regular size pillows!",1 out of 5 stars review
4/10/2020,"With sadness, I have to say that it's too short. The specs say it's 75"" long, but really it's 72"" long. First thing to change is to provide an actual length (and width) in the product description.

In the picture the mattress is not even pushed to the forward of the bed.

Other than that I can't say anything about its comfort, since this is going back to store :(",1 out of 5 stars review
7/30/2022,"how it get all these postive reviews. 
worest matters ever i followed all the instructions 
to leave it for 3 days and after opened to leave it for 2 days to complete its shape but it looks like the wave there is up and down in the mattress not only when i sleep on it but also when you leave the bed it still have this shape. 
i dont know how to return it",1 out of 5 stars review
2/25/2014,"Don't buy this mattress if you ever plan on sleeping on it. Poorly made and it comes folded (yes, folded) up inside of a box. I've seen mattresses on sleeper sofas that were more comfortable. I purchased this for an eight year old & it wasn't suitable for her....much less an adult. Took back to Walmart for a refund.",1 out of 5 stars review
4/12/2021,A Piece of junk I am disabled and I do not have car and I have no way of sending this piece of junk back for a refund.  do not know what the bed is made of but the head were I lay my head will not stay solid it caves in. I Switched it around the end of the bed does not. This was the first and final time I use these people,1 out of 5 stars review
8/21/2022,"I love the mattress. I bought in April and delivered on the 17th 2022. Now 4 month later I decovered bed bugs. Never have I had them, I don't go to hotel's, I haven't slept in any other bed nor have anyone in my bed. I'm 58 yrs old, live alone with no animals. I've been biten 11 times on legs and have 8 bites on one arm. All bites just showed up 3days ago.",1 out of 5 stars review
6/20/2014,"I was hoping that this would be a decent mattress for my son. We only need it for approx 6 to 9 months so I didn't want to pay alot. Well I don't feel we go our monies worth. The mattress is NOT 8 in, and we let it rest for the required time. It's also very uncomfortable with hardly any padding/cushioning over the springs let alone no side support which causes it to wobble a lot. Not a good buy!!!",1 out of 5 stars review
2/4/2021,"Described as extra firm. It is not extra firm. Maybe I was sent the wrong one. It is soft.
Our old king mattress was very soft, giving me back aches and head aches, causing me to wake up often during the night. I slept in our guest bedroom for a week and this mattress is firmer. I slept great with no pains and aches, actually slept through the night.  This  Zinus mattress is a little firmer than our old one but still soft. I contacted the seller the day after delivery and here, a week later, I have no solution offered. I contacted Walmart and they will issue a refund. Going somewhere else today to buy a firm mattress.",1 out of 5 stars review
6/29/2014,"I have one for 2 weeks and I am noticing the foam lifting in the middle of the bed. I was happy with it initially and amazed it came in a box, but it now looks like the mattress I just threw out for the same bulges but it was because of age. Not a brand new mattress. I wouldn't buy another one or tell a friend to get it.",1 out of 5 stars review
4/13/2020,"Definitely not firm. I sit on it and it sinks all the way to the bottom. Very very soft. I'm stuck with this. I did not expect much at this price, hoping it would do for a few months, but this?? And how am I to return it? It came in a box. I will admit this and warn you. I let it sit for a few days due to the Corona Virus and other reasons. After I open the box, mind you AFTER I unpack it, it states to open immediately as it may affect it expanding to it's fullest capacity. I does look like it expanded fully and I waited 48 hours before sitting on it. Anyway, nice statement. And how long did it sit before I got it.",1 out of 5 stars review
8/12/2013,"The mattress claimed to be Firm, but it was not. I returned it for a refund.",1 out of 5 stars review
8/30/2013,to much money for this mattress,1 out of 5 stars review
9/15/2023,I received my frame in a timely matter. But the screws are missing so I can't put it together,1 out of 5 stars review
9/24/2023,It too cheap have to return this hurt my bad after just opening it,1 out of 5 stars review
9/20/2023,"Mattress had a dirty spot on it, walmart customer service was no help with a reasonable resolution.",1 out of 5 stars review
8/27/2023,I have not slept on it yet,1 out of 5 stars review
10/13/2023,Son could not sleep well.,1 out of 5 stars review
8/6/2023,Too hard couldn't sleep on it would return if it was deflatable,1 out of 5 stars review
9/30/2023,Missing instructions and parts,1 out of 5 stars review
5/13/2023,My back hurt so bed that I could hardly stand after one night on this thing. I wish I could return and get my money back.,1 out of 5 stars review
5/26/2023,"I read a lot of reviews saying that the mattress is very hard, but when I got here, the mattress was so soft that it collapsed when I sat on it",1 out of 5 stars review
4/11/2014,"Advertised to be soft pillow top, as cheap as it was, it wasn't worth it. Now I have to go buy a new one.cant return these.",1 out of 5 stars review
10/24/2018,"After a couple of months this mattress  was useless, don't buy that  I know is not allot of money but still after couple months you need buy new one !",1 out of 5 stars review
8/5/2021,"horrible,  do not buy this mattress! so upset.  bought for my grands and had to put a wooden board underneath to keep the springs from sticking in their back and their feet slipping through. it's horrible.  don't waste your money",1 out of 5 stars review
10/19/2022,"hi, the item was very good, but the delivery person delivered it down stairs itself. our house is in 2nd floor and we had to carry the heavy mattress upstairs, which was very difficult. we order delivery only because we can't carry the mattress 2 floors up, it would be helpful if this doesn't happen again.",1 out of 5 stars review
10/6/2020,"initially it will be like spring mattress later on(5 months later)it will become a memory foam mattress.Dont get fooled by seeing the title.I bought this for my back pain ,initially it was good, later on when i sit on mattress it was going deeper and my kid is rolling towards me when i lay down on bed,When i tried to return the item after 2 months, these guys will never respond properly.Called so many times, wasted my time and energy as well as my money",1 out of 5 stars review
10/1/2016,"I ordered this for my parents house when my fiance and I come visit.  It inflated just fine and we waited two days but is incredibly uncomfortable.  Each night we woke up with back Spasms and pain.  I don't see any flaws with the mattress itself like other reviews state (bugs, springs, lumps, etc) but with the high rating, I expected at least marginal comfort.  I cannot recommend this to others based on our experience.",1 out of 5 stars review
11/3/2022,"The shipping box did not mention Hybrid, or Zinus, so I wasn't sure it was correct item . Did not want to open because the mattress expands and I would not be able to get it back down my stairs. Also had huge warning on box, not mentioned in ad, as well as that it was made in Indonesia.",1 out of 5 stars review
3/18/2017,I bought this mattress because of the excellent reviews. I tried to deal with it for 2 weeks hoping it just needed to expand or something. It only got worse as time went on. It was like sleeping on a cement floor. I've never in my life felt so terrible getting out of bed and I've never lost sleep due to a mattress until I had this one. I rolled it back up and returned it.,1 out of 5 stars review
2/28/2023,"Description online and on the box said it was 75” long but it is only 72” and does not fit a standard twin size frame. There's a large three inch gap. Not only that, it does not feel like it is a hybrid mattress or like there is any memory foam included, I can feel every single spring and it's very uncomfortable. Will be returning.",1 out of 5 stars review
7/29/2016,"The mattress itself seems fine. EXTREMELY disappointed in the shipping pass option. The ENTIRE reason we bought these was to get two day shipping. We received the bed in two days, sheets in 3 days and this mattress 2 WEEKS LATER. No communication on why there was a delay. Will probably stick to Amazon Prime.",1 out of 5 stars review
2/24/2023,"We bought this in December and returned in November as the spring was hurting on back and was getting back pain. I returned this mattress on 01/25, which they received on 01/26. Today is the 02/24 which is almost a month and I am still struggling to get the refund of the mattress. I have to keep calling every 3 to 4 days to get the refund and each time they says “we are processing”. Worst service ever. Save your money, time and health. Don't waste it on this third party product as your money not coming back.",1 out of 5 stars review
12/30/2021,This mattress was great before anyone slept on it. It's in my guest room and has been slept on maybe 5 times over the course of 2 months by a very petite person and has a huge dip in the middle of it. The bed frame and box spring are brand new along with the mattress and this is what's happening.,1 out of 5 stars review
1/14/2022,"If we could give this zero stars, we would. I don't understand all the good reviews. We bought a full size for our daughter, 3, and even she can't sleep on it. We've never had so much back pain from a mattress in our lives. And memory foam?? Where? It's a hard, unforgivable, mattress with no comfort level what so ever. Will be returning asap.",1 out of 5 stars review
9/7/2021,"I do not care much for this mattress I ordered it because it said it was firm, put upon receiving it Im very disappointed it's causing me severe back problems more than normal. I would not recommend this to anybody but have back problems such as arthritis for lower back pain I definitely would not recommend slumber 1 by zinus 8"" quilted pocket spring mattress twin size at all",1 out of 5 stars review
11/30/2020,"Update to my previous review where I rated this mattress highly. This mattress was for my daughters college apartment. It was great at first, although very soft. Now after 3 months of use the mattress is obviously sagging in the middle and is very uncomfortable. My daughter weights 120 lbs. so disappointing, I wanted it to last at least one year. Waste of my money.  Wish U had taken a picture of the dip when we picked her up for Thanksgiving. Believe me, it is a very obvious dip.",1 out of 5 stars review
9/17/2019,"Bought in Feb 2017. Within the 1st year, it was sunken where I lie. After 2 years, I have daily backache. Zinus 10 yr warranty terms requires this mattress to be used on the correct platform, but they DO NOT TELL YOU WHAT THAT IS! I wrote Customer support, asking what the correct platform is. They responded with request for date of purchase, model number, retailer, etc...STILL did not answer my question. I replied again asking  what Zinus requires as the correct platform. They told me to contact Walmart.com with any further questions.  I guess that's the next step, since Zinus doesn't stand behind the 10 yr warranty they advertise so proudly.",1 out of 5 stars review
6/26/2023,Received defective piece .. very Fluffy ..,1 out of 5 stars review
4/18/2023,"I'm not a big lady. 5'2"" 130, early 40's. Mattress is not comfortable. Hurt my back. Disappointed.",1 out of 5 stars review
4/13/2023,"It's super thin, not what I was expecting",1 out of 5 stars review
3/10/2023,Mattress turned firm to plush in 3 months…felt like springs were out of place,1 out of 5 stars review
4/7/2023,It’s a poor quality and spring of the mattress goes into ur back and it’s gave bodyache,1 out of 5 stars review
9/13/2017,"The mattress brought bed bugs inside the plastic of the mattress . The first night, I did not see anything but the next day, my family's visit woke up with stings. I looked the bed and it had bugs. That's why I rate only 1 star. Incredible, but true. The good thing is that Walmart refunded me my money but it is good always to keep in mind to looked the mattress very carefully . It does not matter the place where you buy.",1 out of 5 stars review
6/28/2014,It is so hurt my back after sleep. I'm not recomend this product,1 out of 5 stars review
7/1/2014,Very cheaply made. Returned it right away.,1 out of 5 stars review
7/29/2014,"Springs were felt, edges were soft. Not comfortable.",1 out of 5 stars review
11/11/2021,"WORST MATTRESS EVER. Lost its form, started curling under on the ends, springs flattened. DO NOT BUY",1 out of 5 stars review
6/13/2019,The matress seemed fine when I bought it but after 6 months of everyday use it has a huge section of collapsed coils.,1 out of 5 stars review
5/14/2020,Not very happy. This mattress is not padded on both sides. Not worth the money. I will be returning it.,1 out of 5 stars review
7/6/2021,This was supposed to be firm but its like sleeping on a half inflated cheap blow up mattress. Low quality material.,1 out of 5 stars review
9/17/2016,No padding. You feel the slats from the bed right through the mattress.  My son complains that he has a back ache every morning and can not sleep.,1 out of 5 stars review
7/7/2013,I thought from the picture this would be a full size mattress in a full size box. It is a folded piece of memory foam in a small box. I returned it.,1 out of 5 stars review
7/13/2014,"This is supposed to be a 3 out of 4 for firmness but it is too flimsy, mushy, and soft. Don't buy if you want a firm mattress.",1 out of 5 stars review
2/19/2023,DONT BUY POOR QUILTY. IT SAGGED WITH IN 2 WEEKS.  IT SAID WAIT UP TO 72 HRS.  WELL I DID POOR QUILTY,1 out of 5 stars review
2/25/2014,"Was not what i expected, thought the bed was bigger than expected. Also not really comfortable would rather return if had a way up to the store.",1 out of 5 stars review
9/6/2022,"If i can give a minus 5 i would give it. 
This is a spring matress in a box. It has 0 support. It has protruding springs when you sleep. Omg what were they thinking? I wouldn't place my dog to sleep on this.",1 out of 5 stars review
9/15/2022,About a king and a Queen exact same bed the Queen is amazing however the king is Extra soft not firm and you can feel the Springs extremely disappointed,1 out of 5 stars review
12/23/2020,"I love my product, but I will never ever order from any company that uses fex too ship again. If there is away to make sure you don't ship fedex then I will order again",1 out of 5 stars review
7/9/2021,Ever since I got this bed in my back is worse I can't sleep and the material comes apart it's hard because I already have a disability and this bed is making my back worseI thought it was supposed to help but it's not,1 out of 5 stars review
7/20/2019,After three months of use mattress started to not hold its shape and sinks in where i would lay...(i weigh 125lbs.) back is hurting and have purchased new mattress.,1 out of 5 stars review
7/9/2021,Contains fiberglass within lining of mattress. Don't buy. Springs loose there shape and it sags and gets lumpy. Waste of money and no good to your health if it rips like ours did.,1 out of 5 stars review
7/26/2020,"Not firm at all! Very disappointed but cant expect too much for the price. Mattress was very easy to set up and convenient to be able to bring up to vaca cottage, but it is very bouncy. Wish it were extra firm like described.",1 out of 5 stars review
1/1/2021,Awful bed! We've had this mattress for 1 year exactly and it has a sink in hole in the center. It's super uncomfortable. My husband and I wake up crippled every morning. I do not recommend this bed. It's seriously awful.,1 out of 5 stars review
8/10/2016,My daughter is miserable. It's so hard and doesn't give at all. I don't know what to do now. Can I return a mattress? I have no clue how to even get it back to Walmart.,1 out of 5 stars review
3/22/2021,THIS SHOULD HAVE LASTED MORE THEN A YEAR. NOW WE ARE OUT LOOKING FOR  A MATTRESS AGAIN FOR OUR DAUGHTERS. BOTH OF MY DAUGHTER MATTRESSES ARE SUKEN IN AND THEY ARE UNDER 100 POUNDS. PLEASE DON'T BUY.,1 out of 5 stars review
11/15/2021,"With all the good reviews, I'm convinced I was sent the wrong mattress. There is nothing foam or conforming about it. It feels like I'm sleeping on a hard wood floor. Definitely not a fan.",1 out of 5 stars review
4/3/2021,"We bought a twin mattress, and let it air for 72 hours or longer.  It smells like mildew. I'm concerned and am not sure I should let my son sleep on it.",1 out of 5 stars review
7/17/2020,"The mattress itself seems to be fine, but FEDex via Walmart delivered the HUGE package to the wrong address. Delivered to my next door neighborhood. This is the second large order from Walmart that was delivered to the wrong address! NOT HAPPY!",1 out of 5 stars review
4/11/2019,the end of the bed is so sunken in in under two months. very disappointed.,1 out of 5 stars review
