date,text,stars
8/16/2023,Great quality and affordable price. I bough this for my son's room. I find it a little firmer than expected (and than I like) but he has had no issue sleeping on it. Box was easy to open and mattress sprang to life very quickly. No issues with smells. Definitely would buy again.,5 out of 5 stars review
5/28/2014,"I purchased the platform South Shore Queen Bed with the two drawers underneath, and then this mattress for my finished basement/my bedroom. It looks great with the hardwood floors and the price was perfect for just the look I wanted. The Matress is very comfortable and don't need to add any memory foam at all. It was delivered in 5 days and you open the box and in no time it is a full Queen Matress ready for use!",5 out of 5 stars review
9/19/2022,"The best was fine it's firm but not to firm. I looked at the comments before buying it and I took a chance and actually got a good bed. Nothing wrong with it at all. Standard queen sized bed I even got a 2 in topper and it's amazing, sleep like a baby.",5 out of 5 stars review
6/3/2014,"I suffer from fibromyalgia which often leaves me in a great deal of pain. In the past I have purchased more expensive mattresses to find them in worse condition as well as providing no relief. In the past I purchased the twin size mattress which we still have and instantly fell in love. The softness and the comfort is AMAZING! Especially for the price you can't beat it! Now, if your expecting to get a $10,000 mattress for this price or top of the line try else where this is NOT the mattress for you but if your expecting to get a fairly decent mattress that is comfortable for a great price than look no further! Most people including myself seem amazed at how the mattress unfolds out of the box and starts to slowly rise to it's proper positio...",5 out of 5 stars review
12/12/2016,"I was looking for a mattress that was nice, firm, and affordable and this one has it all. The quality of the mattress is good and provides a wonderful night's rest. The firmness of the mattress is comfortable and supportive. Finally, the low price fit my budget perfectly. Overall, I am very happy with my new mattress.",5 out of 5 stars review
8/14/2021,"Its actually really nice. I got this mattress because it was cheap Usually I read reviews but when I saw the price I was excited.. and it wasnt until after I ordered it that I looked at the reviews. I got to admit I was kind of worried because people are saying it kind of doesnt last long. But honestly if you know how to take care of things I think this will be fine. Its soft and I cant feel the springs inside of it, and the inflating was exciting. Im gonna get a Bed frame next week. But this is wonderful honestly. Its my first time buying a mattress and Im 18. I honestly don't care if its not meant to last, I need this for now, and Ill buy supports and stuff. But I like it.",5 out of 5 stars review
4/18/2021,Expanding really well. I bought 2 one for my son and one for me. It's perfect not to soft and not to hard. I sleep well on it and it helps my back. I have nothing to complain about really except it has lifted a little were I lay like a bubble but I move a lot and spend lots of time in bed due to Pots. I recommend everyone buying this mattress.,5 out of 5 stars review
7/12/2021,"First time purchase of a mattress in a box.. queen size. I was anxious to open . Very pleased with my purchase. Once I began cutting away the plastic, a hissing sound was heard which I realized was the mattress being inflated. I was in awe. Definitely a must have and YES, I VERY HIGHLY RECOMMEND.",5 out of 5 stars review
4/17/2020,l was skeptical about purchasing a mattress in a box but i took a chance. When they delivered the box it was in terrible shape the tape on the box was lose and the top was wide open. However once i opened the mattress it was sealed in the wrap and we laid it on the bed then cut it it inflated like a water raft. I purchased the full size one for a guess room my grown son who is over 200 lbs slept on it and said it is wonderful. I am so satisfied with the bed and will be purchasing a queen size one for an extra bedroom in the near future.,5 out of 5 stars review
2/5/2021,"Its says extra firm, it doesnt feel like an extra firm although i dont get any pain in my shoulder unlike other mattress. It is an EXTREMELY AMAZING mattress for the price; I am literally blown away. I would be curious to try Zinus top of the line. The guys have quite a sense of humor, they are extremely sweet. They will help you and make recommendations depending on what you feel is missing to make your bed perfect. With this mattress, I feel like a topper will make it perfect. I like that theres not too much crap around the edges: it allows you to customize it and make it fit wherever you want. I literally have nothing on it so far (i know i shouldnt but... shipping is late lol) i sleep directly on the mattress: nothing else, and it feels...",5 out of 5 stars review
1/29/2017,"Even though I read many reviews about this mattress, I was still a bit skeptical about a mattress in a box.  However, we needed to replace a sofa couch with a bed, and this looked like an economical  way to do so.  The mattress and foundation were delivered exactly as planned, and the wonderful Fedex driver wheeled them right in to our bedroom, even giving our dog a treat.  I am 82, and my husband is 85,  so this was important to us.  We thought we might need help to get it set up, but we had it done in fifteen minutes.  The instructions were explicit and we needed no tools to set it up.  The mattress is beautiful, comfortable, and a real bed, when combined with the foundation.  We are more than pleased.",5 out of 5 stars review
3/3/2014,"I was wary of ordering a mattress in a box, but decided that the price and reviews made it worth a try. I got the twin size for my daughter's bunk bed. It is so much better than I expected! It comes flat and rolled up in the box. It only took a couple of minutes to expand to it's full size. It is firm and very comfortable.",5 out of 5 stars review
12/17/2013,walmart is the best. I I bought this foam bed which was really bad for my back n i turn it in to the nearest walmart because the product was ship to my house. I had a 90 day period and im so happy to get the prefect bed. Thank you walmart for your help. I enjoy this bed so much you should g mtet it. I took picture of,5 out of 5 stars review
1/25/2021,"We have had this for a few weeks now. We purchased it for my daughters first big girl bed and it is perfect! It is really comfortable (if you like a firm mattress). You could easily make it softer with a topper, but I do not think it needs one. So happy with this",5 out of 5 stars review
12/19/2012,"I was very skeptical even with the good reviews but we ordered this to go in my daughter's (5 yr old) room for her daybed. It's not too low and not too high of a mattress and is just right. So far my mom and my husband have slept in her bed, so it holds up for adults too. Couldn't be more thrilled that we paid $150 for a decent new mattress. It's surprising how it inflates IMMEDIATELY after you take it out of the box and wrapping. Who knew, this would work out like it did...we are way beyond happy with this purchase, so ""don't sleep on this savings""! :-)",5 out of 5 stars review
4/12/2021,I just want to say they are perfect!!! They are soft and comfy and they came 3 days early!! After I finally got my daughters bed frames yesterday it's perfect timing!! Yes I was very hesitant to buy them but I'm so glad I did cause they are worth it!!! They fit in the frame so perfect as well!! I'm so happy I bought them!,5 out of 5 stars review
11/4/2023,This mattress is unbeatable for the price it's a steal. Purchased a full sized mattress for my toddler. I'm amazed at the quality. Beautiful mattress with great support,5 out of 5 stars review
10/31/2023,"First off, be warned! This mattress has kung fu power LOL! It unfolded quick and easy, emphasis on the quick! So comfortable it's ah'mazing! I have recommended this mattress to friends and family. Will purchase again!",5 out of 5 stars review
2/16/2017,We bought this mattress for my son but we can't help going to his bed to take a nap since it is the best mattress we've ever experienced. It is very soft and cozy. It's an amazing mattress for the price! We love it!,5 out of 5 stars review
10/3/2016,I bought a full size mattress for my kids bottom bunk and we were surprised at the quality of the mattress. I received package 2 days ahead of schedule. The bed is beyond comfortable!! Very happy with purchase that I ordered a king size mattress!!,5 out of 5 stars review
6/18/2021,"I'm absolutely amazed! I was so skeptical about purchasing a mattress in a box, but they are comfy and just perfect for our need. 
Thanks a bunch for having a mattress at a very affordable price!",5 out of 5 stars review
7/25/2016,I bought this mattress about a year ago and it was amazing but sadly I had to leave it at my last apartment because it was TOO BIG so instead since this thing is so insanely well priced i just decided to rebuy a new one!,5 out of 5 stars review
4/19/2021,"I bought this Zinus mattress for a guest room that is hardly used. But it's probably the best mattress in the house! From my 4 yr old grandson to my 6' son have said how comfortable that bed is. Ordering, receiving",5 out of 5 stars review
12/2/2022,I honestly can't believe this mattress has any bad reviews.  It's awesome.  It came up to 8 inches within an hour of opening. It's firm but not hard. The top of it has nice padding. Great buy.,5 out of 5 stars review
5/5/2021,Mattress was delivered in the box. No problem. Put it on my daybed. I am sleeping very well with it. Very comfortable. Very happy with my purchase. I always try to find what I need at Walmart.com.,5 out of 5 stars review
12/1/2022,"We bought a twin for my daughter and the packaging was amazingly done well. When the air got into the mattress, it pooped up. So cool. We both tried it and it's so soft. I'll give an update later. 👍🏼",5 out of 5 stars review
1/23/2017,I bought this mattress for my daughter's birthday. Once it was set up I tried it out. I loved it so much that I wanted to switch beds with my daughter. It's  just the right amount of soft and firm.,5 out of 5 stars review
4/8/2013,Was very easy to get into my daughter's room for her first big girl bed. Very comfortable too (I've had more than one night sleeping on it with her:-),5 out of 5 stars review
2/12/2017,I was looking for a mattress but I didn't wanted to spend like 400.00 and I found this and after reading the good reviews I decided to get it. It was very fast delivery. I ordered it on Sunday and I received by Wednesday. Very good mattress.,5 out of 5 stars review
8/15/2013,I bought this online from Walmart. The shipping was great and packaging is awesome. Totally love it. This is much firm than the Serta plush mattress I already have from American Mattress. Overall good buy.,5 out of 5 stars review
3/21/2021,This is a great mattress. when it got to our home I thought it was going to be teeny tiny by the box but it was vacuum packed and turned out to be great. It is well worth the money my daughter is so happy,5 out of 5 stars review
1/14/2017,"I am absolutely in love with this mattress! My husband and I needed a new mattress and im so glad we chose this one. Its definitely a perfect mattress for such a low price, squishy and firm, best sleep I've ever had!",5 out of 5 stars review
7/23/2020,I was amazed . the hardest part for me was getting out of the box and removing plastic. I'm 65 and it took me less than 45 minutes to put together the bed frame I purchased and get the mattress on. and in between I broke down my boxes.,5 out of 5 stars review
3/11/2017,This mattress is very nice. It's soft and felt amazing! My husband sleeps great and I never wake him anymore when I wake in the night.  We hardly toss or turn in the night with this bed. Perfect and wonderful for the price!,5 out of 5 stars review
10/12/2016,"This is one of the best mattress ever hands down! My mom is very selective and loves this bed!!!! She flew in from England and she said, it was so comfortable she slept like a baby after a very long flight!!!! So thank you, Walmart for making a comfortable bed so affordable, it's amazing.",5 out of 5 stars review
12/26/2023,It looks just like the picture. Great mattress for a kid bed.,5 out of 5 stars review
1/10/2024,It's a really nice mattress for the price I would definitely purchase again!,5 out of 5 stars review
12/24/2016,"We were very pleased comfortable at a good budget cost,look is So Nice not cheap looking.I recommend this if you want a great deal...",5 out of 5 stars review
4/2/2023,"Very comfortable I must say, optimized balance of soft %26 firm mattress. You wake up all fresh even with less number of hours ! Has been a good purchase",5 out of 5 stars review
10/14/2016,It is everything that was said it is and its just as good or better as any mattress you would pay hundred of dollars for. I plan on purchasing another one in the future. Really wish I knew about this before I spent money on on other mattress I purchased from an outlet store. Brought the bed frame also from Walmart. Love them both soooo much.,5 out of 5 stars review
2/25/2017,It's very comfortable to my children,5 out of 5 stars review
10/21/2023,It's big  and soft I love it,5 out of 5 stars review
8/29/2023,"Very nice mattress, 8-inch is enough",5 out of 5 stars review
10/24/2023,This bed is great. It didn't take no time to fluff up. My daughter loves it,5 out of 5 stars review
9/3/2023,"On the very firm side, but a comfortable firm. Inflated to its full size.",5 out of 5 stars review
10/6/2023,I love this mattress its so comfy,5 out of 5 stars review
9/12/2016,This mattress was perfect for the bunk bed I bought,5 out of 5 stars review
9/6/2016,I can not say enough good things about this mattress. Best deal out there for great quality!,5 out of 5 stars review
5/30/2023,I love this bed it's very comfy and not too firm got it for me and toddler daughter to share and we both sleep so comfortably.,5 out of 5 stars review
7/30/2021,"Love this bed very comfortable for my son. Will
Be ordering a king size. Worth the purchase. Nice full size bed.",5 out of 5 stars review
4/25/2021,"very comfortable!! fits great on the frame I also purchased here!! sleeps great, folded out an expanded great no issues!",5 out of 5 stars review
10/22/2019,"Love these mattresses! So far in a year I've bought a king and I just bought a twin in store and ordered the other twin online. My king is just as comfy as day I bought it almost a year ago. The new twin ones feel just as good. Comfy,semi firm but not too firm plus at a great price!",5 out of 5 stars review
9/12/2021,Very happy with this mattress so far! We bought it for our toddlers new bed. I purchased the full size 8” and with in an hour it was expanded and the size it was suppose to be. Very comfortable and says it can be used without a foundation which is what I was looking for.,5 out of 5 stars review
11/3/2019,"Got twin size for my toddler who was ready for a big girl bed. Its perfect! Good price and super comfortable. Immidiately rose to original size as soon as i cut the bag open. It does have a smell but barely at all, and im sure itll go away. I definitely recommend",5 out of 5 stars review
12/21/2021,"This mattress is fantastic! Fit the bottom part of our bunk bed just fine. It came folded in half and rolled up, nice and neat, which surprised me since it is innerspring, but it opened up beautifully and we had no problems with it. It was right about eight inches high, and I think it is more comfortable than our fancier memory foam mattress. Seems to be well made. Great buy for the price.",5 out of 5 stars review
12/10/2021,"Nice.  I haven't used it yet as I just got the bedframe assembled.  Did actually expand to close to 10"".  Was a bit heavier than I anticipated but getting it into the house and on to the bed was not too hard by myself.  I am using it with a box spring base.",5 out of 5 stars review
11/1/2021,i unboxed my mattress today immediately got his full size 8 inches. i was worried abot the springs and even ehen you can feel it on the sides when you lay onto the mattress is really comfortable.  i bought a twin  for my mom. 135 pounds and it's perfect.   I recommend it. totally worthy.,5 out of 5 stars review
4/30/2023,Surprisingly comfortable; Reasonably priced.,5 out of 5 stars review
1/3/2021,Mattress came rolled nicely in a box. Unpacked and it fits bed accordingly. Soft mattress.,5 out of 5 stars review
7/24/2021,I was really surprised by the softness and bounce to this mattress. Now looking at replacing our kind sleep number bed with one,5 out of 5 stars review
12/30/2021,"I was surprised to see it open up rig by away, I thought I would've had to wait an hour to inflate but I didn't. This bed is comfortable and an perfect fit in my new place",5 out of 5 stars review
12/10/2021,"Super convenient package, fast shipping and very comfortable! It's still inflating in the picture as I just open it. It says that you should wait 48 hours for it to decompress.",5 out of 5 stars review
8/6/2011,"I purchased this mattress after buying a new bed. I was nervous about it, thinking that I would hate it. Turns out, I loved it! It quickly took shape after I took it out of the box and unrolled it, and I slept on it that same night with no problems! You can't even tell that it came from a box. I do recommend getting a mattress pad, though, because sometimes if you turn over, you can feel the springs moving.",5 out of 5 stars review
3/8/2017,"Got the mattress in today, was pretty impressed watching the before and after of it being so skinny and smushed into this box but once it popped out into its full size it was so soft and comfortable and thick! I laid on it and didn't sink in, I think it's going to work very well for my daughters loft bed. Going to get two more to replace the cheap flimsy mattresses in a box I ordered from Kmart for 50 bucks a few years ago. This actually has springs in it too.",5 out of 5 stars review
10/22/2017,"I bought two of these mattress for my girls (5 & 3) and they are perfect for what we needed. They came in a box.  All you have to do is unroll the mattress and let it sit for awhile.  They instructions say that it can take up to 48 hours for it to reach its normal size, but I put it on their beds within an hour.  The comfort level seems to be good.  I have no complaints.  I think they will hold up well.  It's a great mattress for the price.",5 out of 5 stars review
2/28/2014,"I was put in a sticky situation with a tight budget, so I needed to find affordable bedroom items. I ended up getting the Bali Bronze queen bed along with this mattress off of the Walmart website. The mattress was ordered on Friday and arrived via Fedex on Tuesday. I didnt exactly have the highest expectations since this mattress was on the cheaper side and I just needed something quickly. When it arrived, it expanded in about two hours. When I finally slept on it, MY MIND WAS BLOWN! This is hands down the most comfortable mattress ive ever owned/ slept on. I used to have a lot of issues with waking up constantly throughout the night, but with this new mattress I sleep through the whole night!! I have already been recommending it to friends...",5 out of 5 stars review
2/9/2017,I was so scared to spend even 100 on this mattress. But for 89 buck then 96 with taxes PLUS free shipping this was a steal!! It is super comfortable. Kids have a metal frame bed and i was nervous about them feeling the base rails but you cant tell not one bit. I bought one to test it out. It measure exactly 8 inches.   Now I am purchasing a 2nd for the top buck.  Its slightly firm but plush to contort to your body But mind you it was not 24hrs-48 when i tried it. It was more like 1 hr.  My 6 yr old slept good.  BUY IT! you will not regret it. Trust me. Next I will be getting one for my Queen bed soon. hopefully it will still be on sale.,5 out of 5 stars review
6/30/2016,"I read the reviews when considering to purchase this mattress and all the reviews were great. Therefore, I went ahead and ordered it. I love it! I took it out of the box and it unrolled as if it were never in a box. I was impressed! The picture attached was taken only five minutes after I took it out of the box. It works perfectly for the bottom bunk, my son loves it, and it was a great price!! You will not regret buying this mattress.",5 out of 5 stars review
3/29/2013,"I got this for my daughter when we recently purchased the Summer Breeze twin beds with headboard. I already had one mattress (we had a twin over full bunk before these beds) so only needed to buy one. I did my research and this mattress got outstanding reviews so I went for it. I must say that I'm HIGHLY IMPRESSED! It is ridiculously comfortable!! So comfortable that when I took a nap the other day, I went into my daughters room and slept in HER bed instead of my kind sized bed with expensive mattress - no I am NOT kidding! I am planning to get my other daughter this mattress as well, it is THAT comfortable. So glad I found these reviews. And I cannot believe what a great deal it is. The kids LOVED watching it fill up when we removed it fro...",5 out of 5 stars review
12/18/2011,"Read the reviews online and being a regular Walmart customer decided to give it a try. What a great deal! The price for this quality mattress is unbeatable! Quick delivery, bulky box but easily fit into my back seat. Unpacking was the fun part - loved hearing the WHOOSH part as the compression packing was cut open!! It's springy, comfortable and has just the right support for a restful sleep! Using it alone (no box spring) on a platform bed with a comforter from Walmart - NICE!",5 out of 5 stars review
2/11/2012,"I bought this mattress for my 4 year old daughter's new twin bed after reading all the positive reviews. The price is great & I loved the convenience of being able to have it shipped directly to the store for free & being able to transport it home in the trunk of our family sedan. First of all, the way they package these mattresses is genius. You simply unroll it, place it on the frame, cut the plastic and *poof* you've got an 8 inch mattress! Like most of the other reviews have mentioned it's a very firm mattress & it's only padded on one side so it can't be flipped over. My daughter has special needs & used to wake often during the night. Since she's been sleeping on this mattress she's been sleeping soundly through the night so that in i...",5 out of 5 stars review
7/28/2017,I was pleasantly surprised with this mattress. Make sure you give it a full 48 hours before you lay on it. I didn't notice any weird smell. It was super easy to setup and very comfy. I strongly recommend. The photo below is only 10 min after unwrapping it has already inflated double its size. I will give an update in 6 months.,5 out of 5 stars review
9/2/2017,I was very skeptical of this purchase considering how cheap the mattress was. I am now in love with it. Super comfortable. Better than my last one which I spent over 700 on. Absolutely love the purchase. I also bought the bed from Walmart and it's just gorgeous,5 out of 5 stars review
3/28/2012,"Let me take a moment to say how awesome the packaging for this is. We bought a king and it came in a small 2 by 2 by 4 box and was vacuum packed and folded to fit. Opening that and having a king spring out of it was perhaps the highlight of my month (I need to get out more). After sleeping on a hard queen bed for a year this thing was a god send. No too hard and not to soft. If you step on it you will go through the springs down through your box spring, so I wouldn't advise walking on your bed or jumping on it.",5 out of 5 stars review
5/15/2014,"I got this mattress yesterday and today was the first time i slept on it.So comfortable and nice.
Mattress comes in a package .when you unpack it-let the air out and within 30min the mattress was its full size.I would recommend to leave it ""breath""for an hour.then it is all good.
Delivery was prompt-even 3 days than expected.
I hope it will stay that great throught time.",5 out of 5 stars review
6/26/2017,"I ordered 2 full size mattresses for each of my sons rooms. Like everyone says... it comes rolled on a box and vacuum sealed. Once I got the mattresses on the boys bed, and since the boys are away for the summer, I decided to test it out. I'm thinking I need to see if these 6000+ 4/5 star reviews on this mattress is accurate. Saturday night I slept in one of my sons rooms on this new mattress and the next morning I didnt want to get up. This must be the best sleep I've had in over 10 years. This mattress is so comfortable that every position I lay in is perfect. I slept like a baby... I wanted to suck my thumb(lol jk)  Before getting out of bed I ordered myself the same mattress in queen size for my room. I havent returned to my bed and won...",5 out of 5 stars review
9/12/2016,I received this bed in a moderately big package. (I'm 140lbs) Very easy to move by myself into my bedroom. It was easy to unpackage and inflated in a matter of seconds. The instructions stated to wait 48 hours to enjoy the beds full potential but I only waited 8 hours haha yet it was surprisingly super soft. I felt no springs while laying down and I've had it now for almost a week. I love it!!! Definitely a great purchase!! (I order the full sized bed by the way),5 out of 5 stars review
2/26/2017,"I was skeptical but thought I would give this mattress a try since I didn't have the time to physically shop sales only to be told the great deal was not available and I should spend more on another model. This was so easy! The box showed up at my back door and I was able to maneuver it inside and into a room that had a lot of floor space! And, I'm 63 years old with a bad back! I was so happy with it that I bought another one for my guest room. I have been enjoying this mattress for a year and still love going to bed at night.",5 out of 5 stars review
5/20/2016,"I was a tad disappointed when I first opened it because I could feel the coils and thought the top padding wasn't thick enough. Less than 1/2 later I came back and touched the mattress again, this time I couldn't feel the coil and the top padding is fluffed up and feels much better.  The firmness of the mattress is perfect for me. Will be buying a second one for my other bedroom.",5 out of 5 stars review
8/12/2011,"I bought this mattress for my guest room. I put it on the bed frame (from walmart) no box spring needed. It was heavy. I used a hand truck to get it in the house, and the walmart employee to load it in my car....I unloaded it from the box...cut the tape and wam bam...i have a mattress. It's very nice and you'd never know it came in a box. My boyfriend and I slept on it a couple nights ago and its very comfy . I think anyone would be happy with it.",5 out of 5 stars review
3/8/2017,Brought this bed for my son in a twin size and he loves it very soft and comfortable.,5 out of 5 stars review
8/16/2016,Will recommend it to anyone Thanks,5 out of 5 stars review
4/26/2020,They arrived! They are perfect. Waiting on cutom fitted sheets to arrive.,5 out of 5 stars review
1/15/2024,"I would say if you're gonna get this mattress on an upholstered bed frame, make sure you either already have a box spring or get one. With a box spring too, the mattress just becomes so much more comfortable. My dad and I were honestly so shocked when it came rolled up and vacuum sealed. But all we had to do was cut the seal open and let it air out so the mattress could ya know, be more of a mattress lol. But now I'm in love with it. Compared to my old mattress that was so much thicker, this helps my back so so much and it's money well spent. My cats love my new bed as they sleep with me, and everyone that has laid on it loves it as well.",5 out of 5 stars review
1/9/2024,I ordered a full size mattress. It came well packaged. I was able to get it upstairs and onto the bed frame. A quick snip to open the plastic and poof…..there it was! It inflated itself very quickly and I was surprised at how comfy it is! I purchased it for my teenage grandson to sleep on when he visits. He liked it very much. I would recommend!,5 out of 5 stars review
10/21/2022,I am so happy with this purchase.  The quality is so good and full size is perfect. Delivery was so fast and on time.. Hassle free ..,5 out of 5 stars review
12/5/2023,"My mother spent $400 plus on a mattress from Macy's, which then had to be returned for a different one. The second one still didn't work. The main problem was that the mattresses from Macy's had a huge pillow tops which made the bed rounded on the top, super tall and they seemed easy to roll out of! This is a straightforward mattress it's flat on the top, and very comfortable. There are no springs or other things poking out (like I did experience with another less expensive mattress..)
Don't buy this if you want a really tall mattress, but if you want a comfortable, low mattress - which is firm - this one is perfect!",5 out of 5 stars review
11/19/2023,"I am very please with this mattress. This is my first time trying any mattress without a box spring.
The amount of comfort and quality shocked me.
It came quick and fit very well on my queen size frame. I rested very well on this mattress and will purchase another for my other empty bedroom.",5 out of 5 stars review
12/11/2023,"A great bed without spending a lot of money.   Im so glad I purchased this from Walmart as they had the best price compared to other sites. The delivery was so fast that i was not prepared 😅 for it. Once all the plastic wrapping was taken out, the bed inflated to its original size within minutes. I have Zinus mattresses in all three of my bedrooms and absolutely love them.",5 out of 5 stars review
11/10/2023,"Very happy with this purchase. It's really hard to find mattresses at a low cost that aren't memory foam which I feel a lot of people don't find that comfy.. this is definitely not the same quality as a $1000 mattress but for a guest room to a bed that won't get regular nightly use out it, it's pretty great quality. Throw a mattress topper on top for some extra coziness and I think it's will be a big hit with guests",5 out of 5 stars review
11/12/2023,"Was really surprized with the Zinus Quilted 8"" mattress. Needed a mattress fast at a bargain price. I figured at this price if it lasted a year would be happy. My son who has back problems was skeptical when it arrived in a box, but is very happy with it and how comfortable it is. It inflated amazingly quick. He slept on it 24 hours later without as much pain. It appears to be of good quality and he says he sleeps better than on my $800. brand name mattress.  There wasn't any odor to it. Would definitely recommend this mattress.",5 out of 5 stars review
11/17/2023,"I bought this on sale - and it is a fabulous value.  I like a firm mattress - better for my back - and this one is firm.  I did add a foam topper for comfort.  When it arrived it opened up very quickly and I was able to sleep on it the same night.  I did not notice any smell, but I opened it in a well ventilated room anyway.  
I would agree that the edges are soft - I think that is the construction.  There is not metal or wire in the edges like in a traditional mattress.  But I don't sit on the edge of the bed, so I don't care.  It does not affect sleeping on it in anyway.  
As for size - I bought a full and it fills out full sheets very nicely. So I don't see that it is any smaller than a traditional full size mattress. I put it on a frame...",5 out of 5 stars review
11/19/2023,After reading the reviews I decided to take a chance on these mattresses for my new bunk beds and I'm glad I did it fits comfortably on the bed slacks it inflates in a matter of minutes and very comfortable I even received a discounted price  well worth the investment especially if your on a tight budget I bought the twin size mattresses and would purchase another if need. Great job manufacture good quality,5 out of 5 stars review
12/13/2023,"I almost bought this on Amazon, only see the price climb 50% in a week (?). The Bidenflation never ends. The good news is that this mattress is a bargain on Walmart. It shipped fast, and inflated super-quick to its advertised height, and had no smell at all. It does reek of quality though! The mattress is on the firm side, but not too hard. It compares favorably with my much more expensive Simmons Beautyrest mattress. Best online purchase I've made in a while!",5 out of 5 stars review
5/20/2014,I was a little worried about ordering a mattress offline but everything worked out fabulous! I ordered a full size. The bed is firm and comfortable. Shipping was quick not to mention the price for the bed was unbeatable!! :) I totally recommend,5 out of 5 stars review
2/5/2013,"This was amazingly Shocking, Opened the box and BAM! have a full size mattress, Also its super comfy! would def recommend! Shipping came in 2 days with standard",5 out of 5 stars review
8/26/2017,I had this delivered...very easy to handle and put up..really comfortable.  I put it on a little frame i also bought delivered through walmart .... no more cumbersome box springs!!! Love it!! Bought two...one for me and one for my daughter,5 out of 5 stars review
11/17/2022,Perfect just what I needed. Love the price and hybrid idea. Perfect in the guest room,5 out of 5 stars review
12/1/2022,"Fluffed right up, got a great deal on Black Friday and now my son is happier with his larger bed.",5 out of 5 stars review
9/15/2022,"I ordered the full size, and I just love it.",5 out of 5 stars review
6/12/2016,"perfect , good ,beauty and   arrive at  time.",5 out of 5 stars review
9/14/2021,"Love it, feels and looks expensive, no complain!",5 out of 5 stars review
8/21/2021,Great mattress for the cost. Opened right up out of the packaging and is very comfortable.,5 out of 5 stars review
11/7/2022,Came on time! Fabric is fantastic. Definitely worth buying again,5 out of 5 stars review
5/12/2020,Very comfortable and a great back support for my son. He sleep well during the night.,5 out of 5 stars review
